startDate,endDate,status,progress,duration,finished,recordedDate,_recordId,distributionChannel,userLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,QID42_4,QID64_TEXT,QID233_TEXT,QID235_FIRST_CLICK,QID235_LAST_CLICK,QID235_PAGE_SUBMIT,QID235_CLICK_COUNT,QID47,QID48_TEXT,QID89_FIRST_CLICK,QID89_LAST_CLICK,QID89_PAGE_SUBMIT,QID89_CLICK_COUNT,QID49,QID90_FIRST_CLICK,QID90_LAST_CLICK,QID90_PAGE_SUBMIT,QID90_CLICK_COUNT,QID122,QID123_FIRST_CLICK,QID123_LAST_CLICK,QID123_PAGE_SUBMIT,QID123_CLICK_COUNT,QID124_TEXT,QID125_FIRST_CLICK,QID125_LAST_CLICK,QID125_PAGE_SUBMIT,QID125_CLICK_COUNT,QID138,QID139_FIRST_CLICK,QID139_LAST_CLICK,QID139_PAGE_SUBMIT,QID139_CLICK_COUNT,QID140_TEXT,QID141_FIRST_CLICK,QID141_LAST_CLICK,QID141_PAGE_SUBMIT,QID141_CLICK_COUNT,QID188_7,QID188_1,QID188_2,QID188_4,QID188_5,QID188_6,QID188_1_TEXT,QID188_2_TEXT,QID188_4_TEXT,QID188_5_TEXT,QID188_6_TEXT,QID189_FIRST_CLICK,QID189_LAST_CLICK,QID189_PAGE_SUBMIT,QID189_CLICK_COUNT,QID126,QID127_FIRST_CLICK,QID127_LAST_CLICK,QID127_PAGE_SUBMIT,QID127_CLICK_COUNT,QID208_1,QID209_FIRST_CLICK,QID209_LAST_CLICK,QID209_PAGE_SUBMIT,QID209_CLICK_COUNT,QID231_1,QID232_FIRST_CLICK,QID232_LAST_CLICK,QID232_PAGE_SUBMIT,QID232_CLICK_COUNT,QID43_1,QID43_2,QID43_3,QID43_4,QID43_5,QID85_FIRST_CLICK,QID85_LAST_CLICK,QID85_PAGE_SUBMIT,QID85_CLICK_COUNT,QID44_1,QID44_2,QID44_3,QID44_4,QID44_5,QID86_FIRST_CLICK,QID86_LAST_CLICK,QID86_PAGE_SUBMIT,QID86_CLICK_COUNT,QID45_1,QID45_2,QID45_3,QID45_4,QID45_5,QID87_FIRST_CLICK,QID87_LAST_CLICK,QID87_PAGE_SUBMIT,QID87_CLICK_COUNT,QID46_1,QID46_2,QID46_3,QID46_4,QID46_5,QID88_FIRST_CLICK,QID88_LAST_CLICK,QID88_PAGE_SUBMIT,QID88_CLICK_COUNT,QID219,QID230_TEXT,QID222_FIRST_CLICK,QID222_LAST_CLICK,QID222_PAGE_SUBMIT,QID222_CLICK_COUNT,QID183,QID217,QID212,QID221_FIRST_CLICK,QID221_LAST_CLICK,QID221_PAGE_SUBMIT,QID221_CLICK_COUNT,QID229_TEXT,treatment,right_place,choiceNum,choice_10,choice_9,choice_8,choice_7,choice_6,choice_5,choice_4,choice_3,choice_2,choice_1,choix,bias,choiceNum_new,annual_amount,income_displayed,other_income1,other_income2,other_income3,other_income4,other_income5,other_income6,other_income7,other_income8,other_income9,other_income10,other_income11,other_income12,other_income13,other_income14,other_income_total,INCOME_TOTAL,other_income_displayed,INCOME_TOTAL_displayed,income,PROLIFIC_PID,CO2
2022-04-12 16:14:21,2022-04-12 16:20:45,IP Address,100,384,True,2022-04-12 16:20:47,R_2BlgDxxe889dMcO,anonymous,EN-GB,1,,0,0,,Read and approved,6118381941c6950447bee772,Bole,6.881,9.619,14.609,2,Female,1992,0.478,1.448,3.389,2,Completed college,5.063,5.063,5.652,1,No,4.548,4.548,5.601,1,,,,,,,,,,,,,,,,,Jobseeker’s Allowance,State or occupational Pension,Incapacity Benefit,"Bereavement, Carer's, or Widow's Allowance",Other additional income or benefit,0,0,0,0,0,3.395,17.407,18.954,11,3,26.464,28.624,29.183,3,3,17.346,17.708,23.117,2,4,1.987,1.987,2.639,1,6,3,6,6,6,3.036,14.667,14.691,13,1,1,6,6,2,5.371,29.751,30.208,20,1,5,2,2,2,3.721,27.408,28.452,14,4,5,3,5,3,10.957,24.839,25.305,11,No,,,,,,,${e://Field/choice_1},Yes,4.603,4.603,5.252,1,,1,1,8,10,9,8,7,6,5,4,3,2,1 Here is your right place!,3,2,25,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,6118381941c6950447bee772,
2022-04-12 16:15:50,2022-04-12 16:20:55,IP Address,100,304,True,2022-04-12 16:20:55,R_2B8SuT1ZDc3aKQy,anonymous,EN-GB,1,,0,0,,Read and approved,5b673490e89b0d0001a885e7,bole,3.942,3.942,7.124,1,Female,1964,0.737,1.654,3.831,3,Completed college,1.253,2.4,3.019,3,No,1.98,1.98,2.875,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,4.155,7.385,8.07,4,7,5.182,6.345,6.878,3,5,3.663,3.663,5.295,1,6,2.755,2.755,3.48,1,6,4,3,3,5,3.089,19.147,19.764,6,3,3,6,4,3,2.919,15.111,16.139,7,2,5,2,6,6,2.942,18.474,19.062,7,2,6,2,6,4,2.906,18.792,19.466,7,Yes,3,14.19,131.845,132.165,7,,${e://Field/choice_1},Yes,4.073,4.679,4.915,2,,1,1,4,10,9,8,7,6,5,4,3,2,1 Here is your right place!,7,6,25,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,5b673490e89b0d0001a885e7,
2022-04-12 16:16:23,2022-04-12 16:21:11,IP Address,100,288,True,2022-04-12 16:21:12,R_27r57SNXzaAq8Bo,anonymous,EN-GB,1,,0,0,,Read and approved,5ca8e124b98ee20016d6e048,Bole,1.666,6.201,9.839,2,Female,1989,1.417,6.096,6.659,3,Completed college,1.46,4.58,5.478,2,Yes,4.021,4.021,4.869,1,2460,1.4,9.487,57.882,2,Yes,7.103,7.103,11.463,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,2.11,2.774,3.631,2,6,7.25,9.545,10.455,3,5,5.907,5.907,6.776,1,5,4.36,4.36,5.226,1,2,2,3,3,3,8.092,32.288,33.447,13,2,3,3,3,4,12.823,34.255,34.867,8,2,5,3,6,3,2.201,20.39,20.9,7,5,4,3,4,3,4.535,27.659,28.378,7,No,,,,,,,,,,,,,"No thank you ",0,7,5,10,9,8,7 Here is your right place!,6,5,4,3,2,1,6,-1,,"29,520","2,460",0,0,0,0,0,,,,,,,,,,0,2460,0,"2,460",2460,5ca8e124b98ee20016d6e048,
2022-04-12 16:18:53,2022-04-12 16:22:10,IP Address,100,197,True,2022-04-12 16:22:11,R_rjaYYhVSsKPAOqt,anonymous,EN-GB,1,,0,0,,Read and approved,5fd8d8568ffdad0a4414e351,bole,1.212,1.212,8.542,1,Female,1980,1.1,1.913,4.689,2,Completed college,2.782,2.782,4.721,1,Yes,1.694,1.694,3.547,1,2000,2.683,2.683,6.241,1,Yes,3.215,3.215,4.576,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,4.61,4.61,8.129,1,6,7.782,9.417,11.626,2,4,2.667,3.574,4.752,2,4,2.955,2.955,4.501,1,2,2,5,5,2,6.867,21.045,23.008,5,6,3,4,4,4,4.565,19.298,21.192,6,3,5,3,4,4,4.837,18.421,19.849,6,3,5,3,6,5,3.8,17.727,19.429,6,No,,,,,,,,,,,,,,0,6,5,10,9,8,7,6 That's correct.,5,4,3,2,1,6,0,,"24,000","2,000",0,0,0,0,0,,,,,,,,,,0,2000,0,"2,000",2000,5fd8d8568ffdad0a4414e351,
2022-04-12 16:16:41,2022-04-12 16:22:44,IP Address,100,362,True,2022-04-12 16:22:44,R_1gACJIZzmNCOIJ6,anonymous,EN-GB,1,,0,0,,Read and approved,60ec2838dd0c429e02b20fcc,bole,2.191,2.191,19.683,1,Female,1987,1.322,10.129,14.541,3,Some college,2.684,2.684,4.846,1,No,19.694,19.694,21.168,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,6.584,13.88,14.865,3,7,25.749,31.255,32.319,3,5,12.251,13.959,15.549,2,6,7.274,7.274,8.723,1,1,1,4,1,4,12.41,27.24,29.19,6,2,2,5,4,5,11.056,38.956,40.214,7,2,7,1,7,7,10.824,31.06,32.756,6,1,1,4,4,7,9.98,35.712,37.175,6,No,,,,,,,${e://Field/choice_1},Yes,7.823,7.823,9.014,1,,1,1,4,10,9,8,7,6,5,4,3,2,1 Here is your right place!,7,6,25,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,60ec2838dd0c429e02b20fcc,
2022-04-12 16:16:29,2022-04-12 16:22:48,IP Address,100,378,True,2022-04-12 16:22:49,R_1DHeXZcznpwY81y,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,60e35063b67c0200ff0522d2,bole,4.151,4.151,19.803,1,Female,2003,0.909,1.871,4.467,2,Completed college,4.305,4.305,5.818,1,Yes,3.286,3.286,4.23,1,940,2.073,2.073,92.745,1,Yes,7.002,7.002,8.202,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,5.278,5.278,13.469,1,4,16.839,17.662,19.838,2,4,9.597,11.186,11.611,2,7,3.002,4.418,5.559,2,5,5,1,1,5,8.096,23.085,24.897,6,1,1,3,6,1,4.843,17.057,19.354,7,2,3,1,3,7,4.562,20.761,20.761,6,2,4,2,6,2,2.784,23.594,25.015,8,No,,,,,,,${e://Field/choice_1},No,4.939,4.939,5.901,1,,1,1,7,10,9,8,7,6,5,4,3,2,1 Here is your right place!,4,3,25,"11,280",940,0,0,0,0,0,,,,,,,,,,0,940,0,940,940,60e35063b67c0200ff0522d2,
2022-04-12 16:14:47,2022-04-12 16:23:03,IP Address,100,496,True,2022-04-12 16:23:04,R_1i3aiKvWeifmJQ4,anonymous,EN-GB,1,,0,0,,Read and approved,5aae420ec4e8f200014b3d4e,Bole,4.555,4.555,7.725,1,Female,1986,0.655,1.199,5.276,2,Completed college,2.094,2.094,3.304,1,Yes,5.2,5.2,6.433,1,1750,1.744,1.744,10.037,1,Yes,4.277,4.277,5.785,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,3.078,5.384,8.513,3,5,4.942,13.094,13.741,3,3,5.209,5.209,6.218,1,8,3.581,3.581,4.194,1,5,5,3,1,5,5.92,27.389,28.15,11,1,1,7,6,1,4.224,18.726,19.678,8,1,5,1,5,6,2.44,12.546,13.432,5,1,5,1,6,5,2.205,17.253,17.877,8,Yes,1.7,268.929,271.741,294.743,2,,,,,,,,,0,5,6,10,9,8,7,6,5 That's correct.,4,3,2,1,5,0,,"21,000","1,750",0,0,0,0,0,,,,,,,,,,0,1750,0,"1,750",1750,5aae420ec4e8f200014b3d4e,
2022-04-12 16:03:55,2022-04-12 16:23:11,IP Address,100,1155,True,2022-04-12 16:23:11,R_33kEwuiIVEzLQZ8,anonymous,EN-GB,1,,0,0,,Read and approved,561021e87ffc8a0005811358,bole,4.147,4.147,8.428,1,Male,1974,0.667,1.323,4.381,2,Post graduate,2.367,2.367,4.493,1,No,4.88,4.88,5.779,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,3.532,3.532,5.616,1,6,3.119,4.599,5.693,2,4,3.545,3.545,5.43,1,6,3.473,3.473,4.186,1,3,4,3,3,5,2.863,19.35,20.19,6,3,2,5,5,3,2.722,11.777,12.796,7,2,5,2,5,5,2.601,11.384,12.646,5,1,5,2,6,1,7.595,14.822,15.992,5,No,,,,,,,,,,,,,,0,1,5,10,9,8,7,6,5,4,3,2,1 Here is your right place!,6,5,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,561021e87ffc8a0005811358,
2022-04-12 16:20:35,2022-04-12 16:24:24,IP Address,100,228,True,2022-04-12 16:24:24,R_3lttxIXlaBU6x87,anonymous,EN-GB,1,,0,0,,Read and approved,617436ec0957d14ae1f520ed,"Bole ",6.262,6.262,10.437,1,Female,1995,0.589,1.395,6.009,2,Completed college,3.134,3.708,4.732,2,Yes,1.945,1.945,2.586,1,1800,2.231,2.231,11.946,1,Yes,2.216,2.216,3.287,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,1.969,1.969,3.141,1,4,9.601,11.911,13.801,4,4,4.179,7.607,8.491,2,6,3.077,5.186,5.895,4,3,4,4,2,5,6.357,34.756,35.668,16,1,1,3,4,4,19.298,33.436,34.268,14,1,6,1,7,7,3.17,20.589,21.331,11,3,6,2,6,4,3.367,17.583,18.528,10,No,,,,,,,${e://Field/choice_5},Yes,3.631,3.631,4.07,1,,1,5,7,10,9,8,7,6,5 Here is your right place!,4,3,2,1,4,-1,25,"21,600","1,800",0,0,0,0,0,,,,,,,,,,0,1800,0,"1,800",1800,617436ec0957d14ae1f520ed,
2022-04-12 16:19:11,2022-04-12 16:24:31,IP Address,100,319,True,2022-04-12 16:24:31,R_3koYDXKa33sijp7,anonymous,EN-GB,1,,0,0,,Read and approved,5d078ee51868be0018d01b1e,bole,5.983,5.983,11.27,1,Female,1966,1.256,2.261,7.685,2,Completed high school,4.934,4.934,7.259,1,No,2.869,2.869,4.465,1,,,,,,,,,,,,,,,,,Jobseeker’s Allowance,State or occupational Pension,Incapacity Benefit,"Bereavement, Carer's, or Widow's Allowance",Other additional income or benefit,0,900,0,0,0,8.709,34.746,38.297,5,4,15.249,15.249,17.249,1,4,5.01,10.568,12.844,3,5,3.355,3.355,4.833,1,3,3,4,5,3,5.87,28.811,31.2,5,4,3,4,4,4,6.93,27.057,28.747,7,2,5,3,6,6,6.12,28.416,29.671,7,2,6,3,5,4,9.199,22.306,33.6,6,No,,,,,,,${e://Field/choice_1},Yes,4.244,4.244,5.734,1,,1,1,7,10,9,8,7,6,5,4,3,2,1 Here is your right place!,4,3,25,,0,0,900,0,0,0,,,,,,,,,,900,900,900,900,0,5d078ee51868be0018d01b1e,
2022-04-12 16:20:29,2022-04-12 16:24:53,IP Address,100,264,True,2022-04-12 16:24:54,R_RXEG5hfzbx4nXgd,anonymous,EN-GB,1,,0,0,,Read and approved,607dfd40a551b88f11ee0c86,Bole,9.427,9.427,13.286,1,Female,1988,0.939,6.89,10.636,3,Post graduate,2.267,2.267,2.827,1,No,3.651,3.651,4.286,1,,,,,,,,,,,,,,,,,,,,,Other additional income or benefit,,,,,1450,15.524,22.41,26.395,2,4,2.94,3.94,4.952,3,3,12.055,12.055,13.074,1,5,4.902,4.902,6.031,1,3,5,5,3,4,8.898,25.627,26.446,5,4,3,6,6,5,8.52,33.994,35.039,6,2,6,2,6,7,5.203,25.835,26.416,5,2,6,2,6,4,3.587,24.362,25.1,7,No,,,,,,,${e://Field/choice_3},Yes,6.001,6.001,6.693,1,,1,3,7,10,9,8,7,6,5,4,3 Here is your right place!,2,1,4,1,25,,0,0,0,0,0,1450,,,,,,,,,,1450,1450,"1,450","1,450",0,607dfd40a551b88f11ee0c86,
2022-04-12 16:20:22,2022-04-12 16:25:13,IP Address,100,290,True,2022-04-12 16:25:13,R_3EYyDmE1qJYv3iv,anonymous,EN-GB,1,,0,0,,Read and approved,6006524d0dbd669c1cc00757,bole,9.379,9.379,16.515,1,Female,1963,1.272,2.88,5.908,2,Completed high school,5.111,5.111,6.925,1,No,10.024,10.024,12.087,1,,,,,,,,,,,,,,,,,,State or occupational Pension,,,,,850,,,,18.471,18.471,25.231,1,2,10.39,10.39,12.746,1,5,6.736,7.881,9.122,2,5,12.18,12.18,13.627,1,1,1,1,1,1,5.816,22.926,24.236,5,7,4,1,1,7,5.401,22.849,23.927,5,3,3,3,1,6,10.399,40.875,42.039,6,7,5,6,2,7,6.833,28.263,28.963,5,No,,,,,,,${e://Field/choice_1},Yes,4.713,4.713,5.863,1,,1,1,9,10,9,8,7,6,5,4,3,2,1 Here is your right place!,2,1,25,,0,0,850,0,0,0,,,,,,,,,,850,850,850,850,0,6006524d0dbd669c1cc00757,
2022-04-12 16:21:01,2022-04-12 16:25:39,IP Address,100,278,True,2022-04-12 16:25:39,R_2qEEangilmQPs4e,anonymous,EN-GB,0.89999997615814208984375,,0,50,,Read and approved,603cf1a241a4ccaa6d4c0677,bole,10.172,10.172,13.74,1,Female,1997,1.197,1.957,4.796,2,Completed college,2.619,3.644,6.048,2,Yes,5.306,5.306,6.237,1,1900,7.867,7.867,12.404,1,Yes,4.059,4.059,5.178,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,8.809,8.809,10.296,1,7,11.753,11.753,13.123,1,5,11.938,11.938,13.082,1,3,5.47,5.47,6.586,1,1,1,2,7,3,9.344,31.542,33.056,6,5,3,1,1,6,4.921,28.231,30.046,6,3,6,2,6,7,11.652,40.514,41.926,6,5,5,3,3,4,5.277,23.111,24.291,5,No,,,,,,,,,,,,,,0,5,4,10,9,8,7,6,5 Here is your right place!,4,3,2,1,7,2,,"22,800","1,900",0,0,0,0,0,,,,,,,,,,0,1900,0,"1,900",1900,603cf1a241a4ccaa6d4c0677,
2022-04-12 16:13:34,2022-04-12 16:26:28,IP Address,100,773,True,2022-04-12 16:26:28,R_bqhzXZ9r2zTJ5rX,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5d6d2e301794910001e7cb62,bole,2.602,2.602,15.183,1,Female,1986,1.14,8.572,12.801,3,Completed college,4.368,4.368,7.444,1,Yes,6.745,6.745,9.821,1,1800,2.564,2.564,6.722,1,Yes,8.632,8.632,10.933,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,8.766,11.072,12.742,2,5,8.877,16.163,17.707,4,5,16.652,16.652,21.203,1,5,7.974,7.974,9.792,1,1,5,7,2,1,6.203,35.985,37.519,8,6,4,3,4,3,7.94,37.09,39.102,7,3,6,2,5,5,5.744,27.984,29.313,7,5,5,3,4,5,5.619,25.318,29.872,8,Yes,3.5,8.74,389.872,394.631,4,${e://Field/choice_5},,Yes,6.466,6.466,8.143,1,"surprisingly informative survey, thank you for opening my eyes",1,5,6,10,9,8,7,6,5 That's correct.,4,3,2,1,5,0,25,"21,600","1,800",0,0,0,0,0,,,,,,,,,,0,1800,0,"1,800",1800,5d6d2e301794910001e7cb62,
2022-04-12 16:24:10,2022-04-12 16:26:43,IP Address,100,153,True,2022-04-12 16:26:43,R_1FQdsq6BhDh8DMu,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5f200d7923978b03c9901f2a,bole,6.167,6.167,12.718,1,Female,1962,0.726,6.596,7.267,3,Completed college,1.968,1.968,2.835,1,No,1.628,1.628,2.145,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,2.82,3.646,4.496,2,5,2.529,4.737,5.68,3,3,2.776,2.776,3.86,1,8,2.246,2.246,3.013,1,3,3,4,3,4,3.829,14.459,15.185,6,4,1,7,5,1,3.291,16.85,17.655,8,1,7,1,4,6,2.746,12.988,13.768,6,2,5,1,5,5,2.763,13.35,14.134,5,No,,,,,,,${e://Field/choice_1},Yes,3.356,3.356,4.638,1,,1,1,6,10,9,8,7,6,5,4,3,2,1 Here is your right place!,5,4,25,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,5f200d7923978b03c9901f2a,
2022-04-12 16:21:25,2022-04-12 16:27:33,IP Address,100,368,True,2022-04-12 16:27:34,R_3fltYRbnKN0ySbY,anonymous,EN-GB,0.4000000059604644775390625,,,,,Read and approved,60ff171e89c8756b592777bd,bole,4.9,4.9,10.516,1,Female,1997,0.917,1.524,5.05,2,Completed college,1.123,1.123,1.772,1,Yes,3.821,3.821,6.01,1,200,2.467,2.467,7.733,1,No,5.756,5.756,6.891,1,200,1.445,32.85,35.28,3,,Jobseeker’s Allowance,State or occupational Pension,Incapacity Benefit,"Bereavement, Carer's, or Widow's Allowance",Other additional income or benefit,250,0,0,0,0,2.333,15.535,17.578,5,4,7.258,8.948,10.834,2,4,5.507,5.507,6.116,1,3,2.211,2.211,2.924,1,4,2,2,4,4,4.14,14.432,15.046,5,4,5,5,5,2,2.97,14.025,14.834,6,3,5,3,4,7,3.68,16.474,17.139,5,3,5,3,5,7,2.668,14.176,14.711,7,Yes,4.6,22.006,136.606,145.919,4,,,,,,,,"No questions, thank you.",0,1,7,10,9,8,7,6,5,4,3,2,1 Here is your right place!,4,3,,"2,400",200,250,0,0,0,0,,,,,,,,,,250,450,250,450,200,60ff171e89c8756b592777bd,
2022-04-12 16:23:49,2022-04-12 16:27:39,IP Address,100,230,True,2022-04-12 16:27:40,R_2PvQPPH3hcNGyh1,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,6075cf6a32bc258a1bb6eac8,bole,5.338,5.338,9.705,1,Female,1977,0.539,5.603,7.291,3,Post graduate,1.727,1.727,4.235,1,Yes,2.764,2.764,3.498,1,2000,1.75,1.75,11.393,1,Yes,4.462,4.462,5.309,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,3.667,3.667,5.792,1,5,8.376,8.955,13.378,2,3,6.826,6.826,7.68,1,7,3.396,6.444,7.077,2,2,3,5,2,5,10.279,29.223,29.99,6,1,2,5,5,2,6.091,19.545,21.189,5,1,3,1,5,6,4.25,17.129,17.756,5,4,6,2,6,3,4.89,16.258,17.52,5,No,,,,,,,${e://Field/choice_6},Yes,4.925,4.925,5.669,1,,1,6,6,10,9,8,7,6 Here is your right place!,5,4,3,2,1,5,-1,25,"24,000","2,000",0,0,0,0,0,,,,,,,,,,0,2000,0,"2,000",2000,6075cf6a32bc258a1bb6eac8,
2022-04-12 16:21:10,2022-04-12 16:27:42,IP Address,100,392,True,2022-04-12 16:27:42,R_p04y4crUsjxcdwZ,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5f2b0ad7bc24294b9f032fbe,bole,9.347,9.347,15.676,1,Female,2000,1.146,4.914,5.318,3,Completed college,1.858,1.858,2.348,1,No,2.947,2.947,3.363,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,7.744,8.996,9.617,3,4,4.814,7.068,7.965,2,2,7.724,7.724,8.277,1,7,13.945,15.49,15.913,2,2,3,5,2,6,3.156,29.549,30.111,9,1,2,6,5,2,5.28,25.178,25.87,8,1,7,2,3,5,2.552,19.776,20.367,9,5,4,4,5,7,3.749,20.655,21.311,7,Yes,2.4,155.666,159.743,162.526,2,,,,,,,,,0,1,7,10,9,8,7,6,5,4,3,2,1 Here is your right place!,4,3,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,5f2b0ad7bc24294b9f032fbe,
2022-04-12 16:22:11,2022-04-12 16:28:31,IP Address,100,379,True,2022-04-12 16:28:31,R_3Rshak0MXTxqncp,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5e95a177eaa3cb0177ef6cc9,Bole,4.259,7.378,8.365,2,Female,1995,0.603,3.17,3.191,3,Post graduate,1.131,1.131,1.598,1,Yes,4.121,4.121,4.814,1,1500,6.385,6.385,10.28,1,No,3.079,6.558,8.743,3,1600,1.792,52.947,54.516,3,I do not receive any additional income or benefit,,,,,,,,,,,6.211,7.494,8.201,2,7,2.839,6.056,6.76,4,6,4.025,6.252,6.717,3,5,2.119,4.314,4.813,3,4,4,3,3,4,3.274,30.84,31.433,21,3,3,5,4,3,3.17,19.162,19.836,10,3,5,3,3,5,3.081,28.821,30.097,23,1,5,4,5,1,1.56,14.412,14.684,17,Yes,3.9,3.674,126.426,128.8,6,,,,,,,,,0,4,4,10,9,8,7,6,5,4 Here is your right place!,3,2,1,7,3,,"18,000","1,600",0,0,0,0,0,,,,,,,,,,0,1600,0,"1,600",1600,5e95a177eaa3cb0177ef6cc9,
2022-04-12 16:18:10,2022-04-12 16:28:38,IP Address,100,627,True,2022-04-12 16:28:38,R_11ZmBUXopWClJxb,anonymous,EN-GB,1,,0,0,,Read and approved,589b9715a7d45800010429b6,bole,9.254,15.881,17.571,2,Female,1973,1.309,2.2,6.093,2,Completed college,3.083,3.083,5.872,1,No,3.517,3.517,5.013,1,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,9.655,9.655,16.35,1,4,15.032,16.286,17.702,2,5,5.296,5.296,8.662,1,7,5.893,11.087,12.631,6,3,3,2,4,5,6.036,26.301,27.478,9,3,2,6,5,3,5.245,16.74,18.468,5,2,6,2,5,7,4.324,17.591,18.996,7,2,5,2,6,3,4.827,16.712,16.746,6,Yes,,9.425,407.267,407.283,7,,,,,,,,,0,1,7,10,9,8,7,6,5,4,3,2,1 Here is your right place!,4,3,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,589b9715a7d45800010429b6,
2022-04-12 16:22:48,2022-04-12 16:28:52,IP Address,100,364,True,2022-04-12 16:28:53,R_2OHfbTTvBjKaU9B,anonymous,EN-GB,0.89999997615814208984375,,0,0,,Read and approved,5b6c30dad197400001efe15a,bole,0.776,0.776,21.768,1,Female,1988,0.597,1.253,3.247,2,Completed college,4.719,4.719,7.418,1,Yes,1.115,1.115,2.38,1,2000,1.112,1.112,3.824,1,Yes,3.126,3.126,4.413,1,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,5.457,5.457,6.575,1,6,13.088,13.088,15.079,1,5,4.186,6.043,6.624,2,7,2.205,2.205,3.066,1,4,2,3,5,5,3.528,12.327,13.373,7,1,5,5,6,3,3.563,14.379,15.433,6,3,6,2,3,7,3.576,17.576,18.846,7,6,4,2,6,2,2.443,13.835,14.887,8,Yes,3.7,3.082,143.506,146.052,2,${e://Field/choice_6},,No,3.174,5.99,6.635,2,I think by reconfirming my position in the social economy you were trying to see if I would behave differently in the answers I gave,1,6,5,10,9,8,7,6 That's correct.,5,4,3,2,1,6,0,25,"24,000","2,000",0,0,0,0,0,,,,,,,,,,0,2000,0,"2,000",2000,5b6c30dad197400001efe15a,
2022-04-12 16:24:00,2022-04-12 16:29:16,IP Address,100,316,True,2022-04-12 16:29:16,R_XL1waY9qE7ZfejT,anonymous,EN-GB,1,,0,0,,Read and approved,5d79c936196197001a9806e2,bole,8.833,8.833,15.651,1,Female,1955,1.835,3.12,11.339,2,Completed college,3.326,3.326,4.851,1,No,3.978,3.978,5.465,1,,,,,,,,,,,,,,,,,,State or occupational Pension,,,,,22000,,,,19.427,30.379,32.848,3,4,17.401,17.401,19.184,1,3,6.178,6.884,8.567,2,3,4.398,4.398,6.003,1,2,2,6,6,2,9.246,32.952,34.245,7,2,2,5,5,2,7.973,45.555,47.121,5,2,3,2,6,6,10.657,32.55,33.548,5,5,6,3,5,5,8.989,44.461,45.715,5,No,,,,,,,,,,,,,,0,10,7,10 Here is your right place!,9,8,7,6,5,4,3,2,1,4,-6,,,0,0,22000,0,0,0,,,,,,,,,,22000,22000,"22,000","22,000",0,5d79c936196197001a9806e2,
2022-04-12 16:26:49,2022-04-12 16:29:19,IP Address,100,150,True,2022-04-12 16:29:20,R_1ezUpRsmNuOLSxJ,anonymous,EN-GB,1,,0,0,,Read and approved,614a070536224f3dec5b5f35,bole,4.621,4.621,10.995,1,Female,2000,1.021,4.521,5.954,4,Completed college,1.252,2.005,2.471,2,No,2.415,3.807,4.507,2,,,,,,,,,,,,,,,,I do not receive any additional income or benefit,,,,,,,,,,,3.033,3.401,4.743,2,3,2.687,5.036,5.541,4,2,4.083,4.083,4.524,1,3,1.347,3.332,3.676,2,4,4,3,3,3,2.987,8.337,9.291,5,3,3,4,4,4,1.545,7.491,7.812,7,2,5,3,4,4,1.155,13.741,14.387,12,3,4,4,3,4,9.553,21.045,22.148,12,No,,,,,,,${e://Field/choice_1},Yes,2.58,2.58,3.186,1,,1,1,8,10,9,8,7,6,5,4,3,2,1 Here is your right place!,3,2,25,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,614a070536224f3dec5b5f35,
